index,customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,cred_hist_length,Current_loan_status
21001,20998.0,32,45000,2,2.0,1,2,8000.0,14.65,2,8,0
21002,20999.0,32,45000,2,0.0,2,1,14000.0,12.69,2,9,0
21003,21000.0,33,25000,0,4.790161244517371,4,2,8500.0,13.43,3,6,1
21004,21001.0,30,45000,2,6.0,5,0,7500.0,7.9,3,5,0
21005,21002.0,27,45000,2,4.0,1,0,5000.0,6.03,7,9,0
21006,21003.0,32,45000,2,8.0,4,0,2100.0,6.99,2,10,0
21007,21004.0,28,45000,2,12.0,5,0,8000.0,7.49,8,8,0
21008,21005.0,32,45000,2,8.0,1,0,9250.0,8.49,2,6,0
21009,21006.0,28,27050,0,4.790161244517371,2,2,8500.0,15.96,8,10,1
21010,21007.0,31,39000,2,11.0,4,0,2200.0,7.49,1,6,0
21011,21008.0,35,27996,0,14.0,1,1,8500.0,11.58,5,6,0
21012,21009.0,27,39000,2,11.0,5,3,5000.0,18.79,7,6,1
21013,21010.0,28,45000,2,6.0,4,0,10000.0,5.99,8,10,0
21014,21011.0,32,45000,2,16.0,3,0,6000.0,7.49,2,6,0
21015,21012.0,34,45000,1,0.0,2,0,7000.0,5.42,4,5,0
21016,21013.0,28,31800,0,2.0,1,3,8500.0,16.07,8,10,1
21017,21014.0,31,45000,2,16.0,2,1,6000.0,10.99,1,10,0
21018,21015.0,27,45000,2,3.0,3,0,4000.0,6.99,7,7,0
21019,21016.0,30,39000,2,13.0,5,2,3000.0,13.99,3,10,1
21020,21017.0,28,33000,0,12.0,1,2,8500.0,13.99,8,9,0
21021,21018.0,35,45000,2,5.0,2,0,6000.0,6.99,5,9,0
21022,21019.0,27,37273,0,4.0,3,1,8500.0,10.0,7,10,0
21023,21020.0,27,38000,0,5.0,0,0,8500.0,6.99,7,10,0
21024,21021.0,29,45000,1,13.0,2,1,15000.0,11.49,9,8,0
21025,21022.0,30,40000,0,2.0,1,2,8500.0,12.53,3,8,0
21026,21023.0,30,40556,0,12.0,0,2,8500.0,12.87,3,7,0
21027,21024.0,32,45000,2,12.0,0,0,4800.0,7.49,2,7,0
21028,21025.0,27,42000,0,4.0,4,1,8500.0,9.99,7,8,0
21029,21026.0,27,45000,2,11.0,3,1,3450.0,11.99,7,7,0
21030,21027.0,28,45000,2,5.0,5,3,15000.0,15.99,8,8,0
21031,21028.0,30,44000,0,1.0,0,1,8500.0,11.36,3,7,0
21032,21029.0,33,45000,0,2.0,1,1,8500.0,10.62,3,6,0
21033,21030.0,29,45000,2,4.0,3,3,15000.0,18.49,9,6,0
21034,21031.0,30,45000,0,0.0,1,1,8500.0,11.89,3,7,0
21035,21032.0,28,47500,0,2.0,0,0,8500.0,7.88,8,10,0
21036,21033.0,27,45000,2,5.0,4,2,5400.0,12.99,7,7,0
21037,21034.0,34,50004,0,5.0,2,1,8500.0,9.45,4,6,0
21038,21035.0,28,53000,0,2.0,1,0,8500.0,5.79,8,9,0
21039,21036.0,32,54000,0,16.0,5,0,8500.0,7.49,2,6,0
21040,21037.0,32,45000,2,7.0,4,0,4000.0,7.49,2,7,0
21041,21038.0,32,45000,2,6.0,0,0,6400.0,7.49,2,8,0
21042,21039.0,30,57600,0,5.0,3,0,8500.0,11.01155276552426,3,5,0
21043,21040.0,27,58000,0,0.0,5,2,8500.0,13.49,7,6,0
21044,21041.0,34,60353,0,13.0,3,1,8500.0,10.65,4,6,0
21045,21042.0,29,55000,0,0.0,3,3,8500.0,16.29,9,8,1
21046,21043.0,28,45000,2,0.0,0,0,3600.0,11.01155276552426,8,8,0
21047,21044.0,28,76000,0,2.0,1,1,8500.0,11.01155276552426,8,5,0
21048,21045.0,32,32423,0,10.0,5,1,8475.0,11.01155276552426,2,6,1
21049,21046.0,30,42000,0,0.0,1,0,8450.0,8.59,3,7,0
21050,21047.0,31,45000,2,15.0,5,2,15000.0,13.06,1,5,0
21051,21048.0,29,28000,0,9.0,2,1,8400.0,11.48,9,6,0
21052,21049.0,34,52000,0,2.0,2,2,5000.0,13.99,4,8,0
21053,21050.0,30,45000,2,4.0,4,1,4450.0,10.37,3,6,0
21054,21051.0,28,52000,0,4.0,1,2,5000.0,12.23,8,9,0
21055,21052.0,28,52000,0,12.0,5,2,5000.0,13.48,8,7,0
21056,21053.0,29,52100,0,13.0,3,1,5000.0,10.99,9,9,0
21057,21054.0,35,45000,2,4.0,4,0,7500.0,7.29,5,9,0
21058,21055.0,29,53000,0,0.0,5,0,5000.0,5.42,9,6,0
21059,21056.0,27,45000,2,12.0,4,1,5000.0,9.25,7,10,0
21060,21057.0,28,39000,2,13.0,1,3,3375.0,14.83,8,8,1
21061,21058.0,28,53500,0,4.0,2,1,5000.0,12.18,8,5,0
21062,21059.0,31,53922,0,15.0,5,1,5000.0,10.59,1,5,0
21063,21060.0,34,53995,0,10.0,3,1,5000.0,9.63,4,6,0
21064,21061.0,32,54000,0,2.0,1,0,5000.0,7.9,2,7,0
21065,21062.0,32,45000,2,3.0,4,0,5000.0,5.79,2,5,0
21066,21063.0,35,54396,0,4.0,1,2,5000.0,11.34,5,10,0
21067,21064.0,28,54590,0,3.0,0,0,5000.0,6.03,8,6,0
21068,21065.0,27,45000,2,7.0,4,0,6800.0,6.17,7,9,0
21069,21066.0,27,45000,2,7.0,3,0,12000.0,6.91,7,8,0
21070,21067.0,27,54792,0,4.0,0,2,5000.0,13.48,7,5,0
21071,21068.0,31,48996,0,0.0,4,3,5000.0,16.4,1,5,1
21072,21069.0,29,45000,2,7.0,3,0,4000.0,6.17,9,9,0
21073,21070.0,31,54996,0,6.0,3,0,5000.0,11.01155276552426,1,10,0
21074,21071.0,31,54996,0,5.0,3,0,5000.0,8.0,1,9,0
21075,21072.0,28,45000,2,2.0,0,0,3000.0,5.79,8,8,0
21076,21073.0,30,45000,2,5.0,2,1,8000.0,10.36,3,9,0
21077,21074.0,27,45000,2,2.0,1,0,10000.0,6.17,7,9,0
21078,21075.0,27,55000,0,11.0,4,2,5000.0,13.8,7,6,0
21079,21076.0,30,49000,0,13.0,0,1,5000.0,10.74,3,10,1
21080,21077.0,29,55000,0,2.0,0,0,5000.0,7.14,9,5,0
21081,21078.0,30,49000,0,2.0,5,3,5000.0,15.31,3,10,1
21082,21079.0,31,55000,0,3.0,5,1,5000.0,12.18,1,8,0
21083,21080.0,27,45000,1,5.0,0,2,15250.0,13.98,7,10,0
21084,21081.0,28,55000,0,3.0,1,2,5000.0,12.53,8,10,0
21085,21082.0,29,45000,1,13.0,3,0,10000.0,7.88,9,10,0
21086,21083.0,34,56000,0,16.0,3,0,5000.0,8.9,4,8,0
21087,21084.0,32,45000,2,6.0,3,0,15000.0,7.51,2,5,0
21088,21085.0,33,51000,0,17.0,1,3,5000.0,14.96,3,9,1
21089,21086.0,29,57312,0,3.0,4,1,5000.0,11.86,9,6,0
21090,21087.0,27,57500,0,0.0,1,0,5000.0,11.01155276552426,7,6,0
21091,21088.0,35,45000,2,16.0,1,2,6500.0,13.98,5,10,0
21092,21089.0,34,45000,2,3.0,1,2,5300.0,13.23,4,6,0
21093,21090.0,34,45000,2,1.0,2,1,12000.0,11.86,4,9,0
21094,21091.0,33,58000,0,0.0,2,0,5000.0,7.51,3,7,0
21095,21092.0,29,45000,2,5.0,5,3,8000.0,15.58,9,9,0
21096,21093.0,30,45000,2,11.0,1,0,2500.0,6.76,3,10,0
21097,21094.0,28,52000,0,12.0,5,1,5000.0,11.36,8,7,1
21098,21095.0,27,45000,2,0.0,5,1,3900.0,11.36,7,6,0
21099,21096.0,31,45000,2,5.0,2,1,10000.0,9.88,1,8,0
21100,21097.0,28,59600,0,2.0,5,0,5000.0,5.79,8,10,0
21101,21098.0,28,60000,0,12.0,3,0,5000.0,8.49,8,5,0
21102,21099.0,27,54000,0,6.0,4,1,5000.0,11.99,7,10,1
21103,21100.0,31,45000,2,8.0,2,1,7500.0,10.62,1,5,0
21104,21101.0,31,45000,2,6.0,4,0,2500.0,7.88,1,8,0
21105,21102.0,32,60000,0,16.0,1,0,5000.0,7.29,2,9,0
21106,21103.0,30,60000,0,8.0,1,0,5000.0,11.01155276552426,3,8,0
21107,21104.0,31,39000,2,5.0,0,1,22000.0,11.36,1,5,1
21108,21105.0,29,45000,1,0.0,0,1,6800.0,10.62,9,5,0
21109,21106.0,28,60000,0,12.0,5,3,5000.0,15.7,8,7,0
21110,21107.0,27,54000,0,0.0,4,3,5000.0,13.17,7,8,1
21111,21108.0,29,45000,2,4.0,5,2,14000.0,13.48,9,5,0
21112,21109.0,30,60000,0,1.0,4,1,5000.0,11.01155276552426,3,7,0
21113,21110.0,30,54000,0,2.0,2,3,5000.0,15.13,3,9,1
21114,21111.0,32,60040,0,1.0,2,1,5000.0,8.88,2,10,0
21115,21112.0,30,60400,0,2.0,2,1,5000.0,12.69,3,8,0
21116,21113.0,30,45000,2,5.0,0,1,3250.0,10.62,3,6,0
21117,21114.0,28,61000,0,3.0,2,1,5000.0,10.37,8,7,0
21118,21115.0,27,62000,0,7.0,4,0,5000.0,11.01155276552426,7,5,0
21119,21116.0,28,45000,1,4.790161244517371,1,1,15000.0,9.88,8,6,0
21120,21117.0,29,45000,1,4.0,2,1,20000.0,10.62,9,6,0
21121,21118.0,27,63000,0,11.0,4,1,5000.0,10.0,7,5,0
21122,21119.0,34,63500,0,5.0,0,0,5000.0,9.63,4,7,0
21123,21120.0,27,64000,0,2.0,2,2,5000.0,12.99,7,8,0
21124,21121.0,27,45000,1,3.0,3,1,3500.0,11.14,7,8,0
21125,21122.0,27,45000,2,3.0,1,2,18000.0,12.87,7,8,0
21126,21123.0,27,45000,2,4.0,5,0,12000.0,8.94,7,6,0
21127,21124.0,35,45000,2,2.0,2,0,1000.0,11.01155276552426,5,10,0
21128,21125.0,27,65000,0,12.0,4,2,5000.0,13.99,7,9,0
21129,21126.0,28,59000,0,2.0,4,2,5000.0,15.23,8,6,1
21130,21127.0,27,45000,2,1.0,2,0,4000.0,11.01155276552426,7,7,0
21131,21128.0,27,45000,2,8.0,4,0,16750.0,8.94,7,7,0
21132,21129.0,30,45000,2,11.0,2,2,10000.0,13.57,3,6,0
21133,21130.0,34,65004,0,8.0,5,1,5000.0,10.59,4,9,0
21134,21131.0,27,66000,0,10.0,1,2,5000.0,13.99,7,10,0
21135,21132.0,33,66000,0,17.0,0,0,5000.0,7.29,3,8,0
21136,21133.0,27,60000,0,0.0,3,3,5000.0,14.54,7,10,1
21137,21134.0,34,45000,2,1.0,4,2,3800.0,13.16,4,5,0
21138,21135.0,29,39000,2,13.0,3,3,10000.0,11.01155276552426,9,5,1
21139,21136.0,27,60000,0,2.0,5,3,5000.0,15.21,7,9,1
21140,21137.0,29,60000,0,0.0,1,2,5000.0,14.22,9,9,1
21141,21138.0,27,66240,0,7.0,2,0,5000.0,5.79,7,6,0
21142,21139.0,28,66920,0,12.0,4,2,5000.0,14.26,8,8,0
21143,21140.0,28,66924,0,1.0,0,1,5000.0,11.86,8,10,0
21144,21141.0,32,68000,0,16.0,2,3,5000.0,15.7,2,7,0
21145,21142.0,33,68004,0,17.0,0,2,5000.0,13.49,3,8,0
21146,21143.0,30,63600,0,7.0,3,1,5000.0,10.39,3,8,1
21147,21144.0,31,45000,2,12.0,3,0,6000.0,9.32,1,9,0
21148,21145.0,27,69996,0,12.0,3,0,5000.0,9.63,7,5,0
21149,21146.0,27,45000,1,4.0,2,2,20000.0,12.84,7,10,0
21150,21147.0,34,70000,0,0.0,4,1,5000.0,9.91,4,7,0
21151,21148.0,30,70000,0,6.0,3,1,5000.0,11.71,3,5,0
21152,21149.0,35,70000,0,9.0,2,0,5000.0,7.74,5,6,0
21153,21150.0,29,45000,2,13.0,0,0,13000.0,9.63,9,9,0
21154,21151.0,29,70000,0,4.0,0,3,5000.0,11.01155276552426,9,6,0
21155,21152.0,29,45000,1,8.0,1,1,8000.0,12.21,9,10,0
21156,21153.0,34,72000,0,6.0,1,1,5000.0,10.59,4,9,0
21157,21154.0,28,72000,0,8.0,3,1,5000.0,10.59,8,9,0
21158,21155.0,28,72467,0,2.0,1,1,5000.0,8.88,8,7,0
21159,21156.0,30,72516,0,11.0,3,2,5000.0,13.85,3,6,0
21160,21157.0,27,45000,2,9.0,1,1,12000.0,9.76,7,6,0
21161,21158.0,32,75000,0,4.0,1,1,5000.0,9.99,2,8,0
21162,21159.0,31,75000,0,0.0,1,1,5000.0,10.75,1,6,0
21163,21160.0,28,75000,0,5.0,1,0,5000.0,7.88,8,10,0
21164,21161.0,31,39000,2,0.0,5,3,12000.0,13.3,1,7,1
21165,21162.0,30,75000,0,0.0,3,1,5000.0,10.62,3,5,0
21166,21163.0,32,39000,2,7.0,5,3,2800.0,12.17,2,6,1
21167,21164.0,28,45100,2,2.0,2,0,6000.0,5.42,8,9,0
21168,21165.0,28,45136,2,13.0,0,1,10175.0,12.69,8,9,0
21169,21166.0,33,45180,2,0.0,2,0,7000.0,8.0,3,7,0
21170,21167.0,28,78500,0,2.0,5,2,5000.0,14.27,8,6,0
21171,21168.0,34,45204,2,4.0,3,0,5000.0,9.63,4,9,0
21172,21169.0,34,80000,0,4.0,2,0,5000.0,11.01155276552426,4,9,0
21173,21170.0,32,80000,0,0.0,4,2,5000.0,11.01155276552426,2,6,0
21174,21171.0,34,80000,0,4.0,5,0,5000.0,6.17,4,10,0
21175,21172.0,29,45324,2,4.0,3,3,15150.0,14.54,9,10,0
21176,21173.0,28,74000,0,0.0,4,3,5000.0,15.21,8,8,1
21177,21174.0,27,45336,2,12.0,1,1,4800.0,11.01155276552426,7,8,0
21178,21175.0,27,80004,0,1.0,2,2,5000.0,13.47,7,9,0
21179,21176.0,28,81996,0,5.0,3,2,5000.0,14.26,8,5,0
21180,21177.0,33,82000,0,9.0,2,0,5000.0,7.51,3,8,0
21181,21178.0,34,82000,0,3.0,5,0,5000.0,8.32,4,9,0
21182,21179.0,33,82150,0,4.0,5,0,5000.0,7.51,3,5,0
21183,21180.0,32,65453,0,15.0,1,2,5000.0,11.28,2,9,1
21184,21181.0,32,45489,2,13.0,3,2,18250.0,12.73,2,5,0
21185,21182.0,29,45500,2,6.0,5,1,10000.0,10.65,9,10,0
21186,21183.0,29,67027,0,4.790161244517371,1,0,5000.0,7.51,9,10,1
21187,21184.0,28,45500,1,1.0,1,0,8400.0,11.01155276552426,8,5,0
21188,21185.0,33,85000,0,11.0,0,0,5000.0,7.9,3,8,0
21189,21186.0,31,45500,2,5.0,2,1,7500.0,11.49,1,5,0
21190,21187.0,27,45500,2,2.0,4,2,5000.0,13.23,7,8,0
21191,21188.0,27,45500,1,11.0,2,2,14000.0,13.92,7,6,0
21192,21189.0,34,85000,0,7.0,2,1,5000.0,11.83,4,5,0
21193,21190.0,31,45504,2,3.0,0,1,7000.0,9.88,1,8,0
21194,21191.0,30,85000,0,5.0,2,3,5000.0,15.05,3,9,0
21195,21192.0,29,45516,2,13.0,4,2,6000.0,13.49,9,8,0
21196,21193.0,35,85000,0,0.0,5,0,5000.0,9.07,5,6,0
21197,21194.0,31,86000,0,2.0,4,0,5000.0,11.01155276552426,1,8,1
21198,21195.0,27,45600,2,6.0,2,0,15350.0,8.9,7,10,0
21199,21196.0,27,45600,2,6.0,1,0,3000.0,6.99,7,7,0
21200,21197.0,27,45600,2,11.0,0,0,7500.0,5.42,7,5,0
21201,21198.0,33,45600,2,1.0,0,0,4000.0,5.99,3,10,0
21202,21199.0,27,45600,2,3.0,5,0,1450.0,8.49,7,8,0
21203,21200.0,30,39600,2,11.0,0,0,15000.0,7.49,3,5,0
21204,21201.0,28,89400,0,12.0,5,3,5000.0,15.2,8,6,0
21205,21202.0,30,45600,2,5.0,5,0,5000.0,7.29,3,8,0
21206,21203.0,29,45600,2,7.0,2,1,9600.0,10.36,9,5,0
21207,21204.0,29,45600,2,3.0,0,2,4750.0,11.01155276552426,9,9,0
21208,21205.0,27,91200,0,3.0,4,2,5000.0,13.49,7,10,0
21209,21206.0,28,45600,2,4.790161244517371,2,2,2500.0,13.35,8,9,0
21210,21207.0,30,92001,0,3.0,2,0,5000.0,11.01155276552426,3,6,0
21211,21208.0,32,96000,0,1.0,3,1,5000.0,11.99,2,9,0
21212,21209.0,29,45600,2,9.0,3,0,2000.0,7.88,9,10,0
21213,21210.0,28,96000,0,5.0,2,1,5000.0,11.12,8,7,0
21214,21211.0,27,39600,2,4.0,2,4,2500.0,20.86,7,8,1
21215,21212.0,30,45600,2,0.0,2,0,6400.0,8.94,3,7,0
21216,21213.0,27,98000,0,3.0,2,2,5000.0,13.98,7,6,0
21217,21214.0,28,45678,1,12.0,3,3,8000.0,15.58,8,10,0
21218,21215.0,27,45727,2,5.0,0,3,1000.0,16.29,7,9,0
21219,21216.0,28,99996,0,7.0,1,1,5000.0,11.49,8,10,0
21220,21217.0,27,45760,1,6.0,1,1,14000.0,11.01155276552426,7,6,0
21221,21218.0,27,45760,2,0.0,3,0,9300.0,11.01155276552426,7,10,0
21222,21219.0,30,39760,2,0.0,4,1,14500.0,10.75,3,7,1
21223,21220.0,27,100000,0,11.0,1,1,5000.0,12.42,7,8,0
21224,21221.0,32,100000,0,3.0,5,2,5000.0,11.01155276552426,2,6,0
21225,21222.0,29,100000,0,0.0,0,2,5000.0,12.23,9,8,0
21226,21223.0,35,100000,0,0.0,1,0,5000.0,7.74,5,7,0
21227,21224.0,27,103000,0,2.0,2,0,5000.0,9.32,7,7,0
21228,21225.0,28,39912,2,2.0,0,0,10000.0,8.49,8,8,1
21229,21226.0,35,95028,0,2.0,5,3,5000.0,14.42,5,6,1
21230,21227.0,33,113800,0,8.0,1,1,5000.0,11.83,3,9,0
21231,21228.0,35,45996,2,0.0,2,3,15000.0,14.42,5,7,0
21232,21229.0,28,45996,3,12.0,2,1,5500.0,10.2,8,10,0
21233,21230.0,27,140000,0,0.0,2,1,5000.0,9.99,7,8,0
21234,21231.0,27,142000,0,2.0,1,2,5000.0,13.16,7,9,0
21235,21232.0,30,144000,0,12.0,0,3,5000.0,16.32,3,7,0
21236,21233.0,30,46000,2,1.0,0,2,12000.0,11.01155276552426,3,9,0
21237,21234.0,27,145000,0,11.0,1,1,5000.0,12.69,7,7,0
21238,21235.0,30,46000,1,10.0,5,2,11200.0,14.27,3,10,0
21239,21236.0,27,46000,2,3.0,1,0,18000.0,7.9,7,8,0
21240,21237.0,34,46000,2,5.0,2,0,10000.0,6.62,4,6,0
21241,21238.0,35,200000,0,7.0,2,1,5000.0,11.01155276552426,5,10,0
21242,21239.0,31,40000,2,2.0,4,3,9500.0,16.77,1,10,1
21243,21240.0,29,200000,0,4.0,3,0,5000.0,7.43,9,10,0
21244,21241.0,28,276000,0,1.0,3,0,5000.0,6.62,8,10,0
21245,21242.0,29,46000,2,3.0,2,1,6000.0,11.49,9,5,0
21246,21243.0,34,46000,2,18.0,4,1,6700.0,11.01155276552426,4,10,0
21247,21244.0,28,30000,0,2.0,3,0,5200.0,5.42,8,7,0
21248,21245.0,27,46000,1,4.790161244517371,2,0,8000.0,11.01155276552426,7,9,0
21249,21246.0,28,46000,2,12.0,3,0,6500.0,6.99,8,7,0
21250,21247.0,31,39000,0,15.0,4,2,5200.0,13.48,1,9,0
21251,21248.0,30,46000,1,14.0,3,2,6000.0,12.68,3,6,0
21252,21249.0,27,45000,0,0.0,4,2,5200.0,13.49,7,8,0
21253,21250.0,28,39000,0,12.0,4,1,5250.0,11.49,8,8,0
21254,21251.0,27,48000,0,8.0,1,2,5250.0,15.27,7,6,0
21255,21252.0,29,15600,0,4.0,3,2,5275.0,14.72,9,8,1
21256,21253.0,31,50000,0,0.0,0,2,5275.0,12.53,1,6,0
21257,21254.0,27,46000,1,0.0,0,0,18000.0,6.17,7,5,0
21258,21255.0,27,20160,0,4.0,4,0,5300.0,11.01155276552426,7,6,0
21259,21256.0,29,46000,2,3.0,5,2,7500.0,14.35,9,5,0
21260,21257.0,29,46000,2,9.0,3,0,4000.0,6.76,9,9,0
21261,21258.0,32,36000,0,4.0,2,0,5300.0,8.9,2,6,0
21262,21259.0,27,43218,0,11.0,2,2,5300.0,14.65,7,10,0
21263,21260.0,31,46000,2,11.0,2,0,7000.0,7.88,1,6,0
21264,21261.0,32,47500,0,2.0,1,1,5300.0,11.49,2,8,0
21265,21262.0,28,46000,2,3.0,0,3,16750.0,14.96,8,6,0
21266,21263.0,34,25000,0,0.0,2,1,5325.0,10.99,4,7,0
21267,21264.0,28,15360,0,2.0,3,1,5375.0,9.91,8,5,1
21268,21265.0,29,18000,0,5.0,5,1,5375.0,12.69,9,9,1
21269,21266.0,28,46000,2,2.0,3,1,4000.0,11.48,8,5,0
21270,21267.0,28,46000,2,12.0,0,0,6000.0,8.0,8,7,0
21271,21268.0,30,20000,0,14.0,1,3,5400.0,14.61,3,7,0
21272,21269.0,29,40000,3,2.0,4,3,15000.0,16.63,9,10,1
21273,21270.0,27,46028,2,8.0,4,1,18000.0,10.74,7,9,0
21274,21271.0,30,29120,0,0.0,4,0,5400.0,7.14,3,10,1
21275,21272.0,28,46097,2,12.0,4,1,6000.0,10.75,8,8,0
21276,21273.0,29,46140,2,2.0,5,2,4800.0,14.72,9,6,0
21277,21274.0,29,40000,0,4.0,2,0,5400.0,7.9,9,7,0
21278,21275.0,32,40000,0,2.0,0,1,5400.0,11.11,2,5,0
21279,21276.0,29,44000,0,2.0,3,3,5400.0,16.0,9,8,1
21280,21277.0,34,50725,0,1.0,3,2,5400.0,13.16,4,9,0
21281,21278.0,27,54000,0,1.0,5,2,5400.0,14.27,7,6,0
21282,21279.0,28,56461,0,5.0,0,3,5400.0,15.68,8,6,0
21283,21280.0,31,46300,2,16.0,3,0,7500.0,7.88,1,6,0
21284,21281.0,27,46300,2,3.0,4,2,11500.0,13.48,7,8,0
21285,21282.0,29,46400,2,0.0,0,0,12000.0,7.51,9,10,0
21286,21283.0,29,63533,0,0.0,3,0,5400.0,7.66,9,7,0
21287,21284.0,34,46500,2,18.0,0,3,8500.0,11.01155276552426,4,9,0
21288,21285.0,31,46500,2,2.0,4,0,6250.0,5.79,1,10,0
21289,21286.0,29,75000,0,0.0,3,2,5400.0,14.79,9,5,0
21290,21287.0,27,77200,0,0.0,4,1,5425.0,10.59,7,9,1
21291,21288.0,30,46500,2,8.0,2,0,6000.0,7.88,3,8,0
21292,21289.0,31,46500,2,7.0,3,2,8000.0,13.04,1,6,0
21293,21290.0,30,40525,2,8.0,5,2,4800.0,14.65,3,10,1
21294,21291.0,30,25000,0,6.0,3,2,5475.0,12.68,3,6,0
21295,21292.0,28,46551,2,12.0,2,0,5000.0,11.01155276552426,8,7,0
21296,21293.0,27,46576,2,8.0,4,0,4800.0,11.01155276552426,7,10,0
21297,21294.0,35,46654,2,19.0,0,1,17000.0,11.83,5,10,0
21298,21295.0,27,15085,0,2.0,2,0,5500.0,5.99,7,8,1
21299,21296.0,31,46700,2,5.0,1,1,7200.0,11.01155276552426,1,6,0
21300,21297.0,32,46700,2,16.0,5,0,11325.0,7.51,2,10,0
21301,21298.0,33,46709,2,4.790161244517371,0,1,6200.0,10.99,3,8,0
21302,21299.0,27,46713,2,3.0,2,2,12375.0,10.91,7,6,0
21303,21300.0,34,19200,0,1.0,3,2,5500.0,15.23,4,8,1
21304,21301.0,35,20000,0,1.0,0,1,5500.0,12.69,5,7,0
21305,21302.0,27,20000,0,0.0,0,1,5500.0,12.69,7,5,0
21306,21303.0,27,46800,2,5.0,5,1,6000.0,9.99,7,7,0
21307,21304.0,27,20400,0,3.0,1,0,5500.0,6.91,7,7,0
21308,21305.0,27,40800,2,3.0,4,0,2000.0,7.29,7,5,1
21309,21306.0,34,46800,2,1.0,5,1,5525.0,11.11,4,6,0
21310,21307.0,32,21600,0,4.790161244517371,4,2,5500.0,14.72,2,7,0
21311,21308.0,31,46800,2,14.0,3,1,5500.0,11.01155276552426,1,10,0
21312,21309.0,27,46800,2,3.0,2,2,6500.0,12.87,7,6,0
21313,21310.0,28,24000,0,5.0,3,1,5500.0,10.36,8,7,0
21314,21311.0,30,24000,0,5.0,1,2,5500.0,13.23,3,8,0
21315,21312.0,32,25000,0,12.0,2,1,5500.0,11.11,2,10,0
21316,21313.0,28,46858,2,4.790161244517371,3,1,3600.0,9.91,8,10,0
21317,21314.0,29,46873,2,9.0,3,0,11200.0,7.14,9,6,0
21318,21315.0,33,25200,0,0.0,1,1,5500.0,9.88,3,7,0
21319,21316.0,28,47000,2,5.0,5,1,9000.0,12.42,8,8,0
21320,21317.0,28,28089,0,0.0,3,2,5500.0,12.22,8,5,0
21321,21318.0,31,47000,2,6.0,1,2,20000.0,13.49,1,5,0
21322,21319.0,31,30000,0,4.790161244517371,4,1,5500.0,8.88,1,9,0
21323,21320.0,31,30000,0,0.0,5,3,5500.0,15.21,1,7,1
21324,21321.0,29,47000,2,8.0,0,1,8000.0,12.42,9,9,0
21325,21322.0,28,32000,0,0.0,4,2,5500.0,15.96,8,8,0
21326,21323.0,29,41000,2,0.0,1,0,3800.0,7.51,9,9,1
21327,21324.0,32,47000,1,8.0,2,0,6000.0,8.9,2,5,0
21328,21325.0,29,34000,0,4.0,1,1,5500.0,11.01155276552426,9,5,0
21329,21326.0,27,47000,2,11.0,0,0,2650.0,7.49,7,9,0
21330,21327.0,32,35000,0,2.0,3,1,5500.0,11.49,2,7,0
21331,21328.0,34,47000,1,8.0,2,1,14000.0,9.99,4,9,0
21332,21329.0,27,47000,2,2.0,1,0,6000.0,6.99,7,5,0
21333,21330.0,30,40000,0,14.0,2,0,5500.0,6.62,3,8,0
21334,21331.0,30,40000,0,1.0,3,0,5500.0,7.74,3,6,0
21335,21332.0,34,42000,0,5.0,4,0,5500.0,7.66,4,7,1
21336,21333.0,33,42230,0,1.0,1,0,5500.0,9.63,3,10,0
21337,21334.0,28,47000,1,5.0,4,3,13000.0,14.54,8,9,0
21338,21335.0,35,42300,0,3.0,3,2,5500.0,13.06,5,8,0
21339,21336.0,30,42312,0,1.0,0,0,5500.0,8.59,3,6,0
21340,21337.0,27,44196,0,2.0,4,2,5500.0,13.8,7,10,0
21341,21338.0,35,45000,0,3.0,1,0,5500.0,6.92,5,6,0
21342,21339.0,31,47000,2,5.0,5,1,5000.0,10.38,1,6,0
21343,21340.0,29,51504,0,0.0,1,1,5500.0,11.89,9,9,0
21344,21341.0,28,46000,0,6.0,1,1,5500.0,11.11,8,10,1
21345,21342.0,28,53000,0,11.0,5,2,5500.0,11.03,8,9,0
21346,21343.0,31,54000,0,2.0,4,2,5500.0,13.23,1,9,0
21347,21344.0,27,50000,0,11.0,5,2,5500.0,12.73,7,7,1
21348,21345.0,30,60000,0,11.0,4,0,5500.0,7.51,3,10,1
21349,21346.0,29,60000,0,4.0,5,1,5500.0,10.74,9,6,0
21350,21347.0,31,41000,2,6.0,1,2,3200.0,13.16,1,6,1
21351,21348.0,29,47000,2,1.0,4,1,5000.0,9.76,9,10,0
21352,21349.0,31,47000,2,0.0,1,2,10000.0,11.03,1,7,0
21353,21350.0,31,70000,0,4.0,0,0,5500.0,7.68,1,10,0
21354,21351.0,30,73000,0,15.0,4,1,5500.0,9.99,3,9,0
21355,21352.0,28,105000,0,5.0,4,2,5500.0,15.23,8,7,0
21356,21353.0,27,144000,0,8.0,5,4,5500.0,19.13,7,5,0
21357,21354.0,28,39996,0,10.0,0,3,5525.0,14.54,8,10,0
21358,21355.0,28,56004,0,12.0,1,2,5525.0,12.68,8,9,0
21359,21356.0,34,47125,2,12.0,2,1,3200.0,10.99,4,8,0
21360,21357.0,27,47232,1,10.0,1,0,8000.0,5.42,7,9,0
21361,21358.0,32,11688,0,4.790161244517371,3,2,5600.0,13.48,2,10,1
